1663208385.116169 tcp   SYN-SENT 0      1               192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,984ms,0) uid:20001 ino:871592 sk:1c11 1663208385.116239 	 olia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:12977124 lastrcv:12977124 lastack:12977124 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                          
1663208390.205813 tcp   ESTAB 0      187068 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,076ms,0) uid:20001 ino:871592 sk:1c1c 1663208390.205823 	 ts sack olia wscale:7,7 rto:236 rtt:32.763/0.05 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:131 ssthresh:125 bytes_sent:28081884 bytes_retrans:361284 bytes_acked:27537817 segs_out:19671 segs_in:8012 data_segs_out:19669 send 45677868bps lastrcv:5024 pacing_rate 54812392bps delivery_rate 44395112bps delivered:19289 busy:4988ms sndbuf_limited:4116ms(82.5%) unacked:128 retrans:0/253 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.23                      
1663208390.205833 tcp   ESTAB 0      117096          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c1d 1663208390.205842 	 ts sack olia wscale:7,7 rto:232 rtt:30.874/0.263 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:85 ssthresh:80 bytes_sent:18552405 bytes_retrans:239904 bytes_acked:18195406 segs_out:13005 segs_in:5245 data_segs_out:13002 send 31451707bps lastrcv:5052 pacing_rate 37741584bps delivery_rate 30360176bps delivered:12753 busy:5020ms sndbuf_limited:4852ms(96.7%) unacked:80 retrans:0/168 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.097                       
1663208390.205852 mptcp ESTAB 0      131376          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c16 1663208390.205862 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:5c                                                                                                                                                                                                                                                                                                                                                                                                                
1663208390.205912 mptcp ESTAB 0      207060 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,076ms,0) uid:20001 ino:871593 sk:1c19 1663208390.205922 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:8f                                                                                                                                                                                                                                                                                                                                                                                                                
1663208390.205932 mptcp ESTAB 0      187068 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,076ms,0) uid:20001 ino:871592 sk:1c1c 1663208390.205942 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:81                                                                                                                                                                                                                                                                                                                                                                                                                
1663208390.205959 mptcp ESTAB 0      118524          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c1d 1663208390.205970 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:51                                                                                                                                                                                                                                                                                                                                                                                                                
1663208390.355711 tcp   ESTAB 0      128520          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c16 1663208390.355791 	 ts sack olia wscale:7,7 rto:232 rtt:30.362/0.263 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:93 ssthresh:92 bytes_sent:40150849 bytes_retrans:489804 bytes_acked:39532526 segs_out:28126 segs_in:10697 data_segs_out:28123 send 34992161bps lastrcv:5228 pacing_rate 41990240bps delivery_rate 35170544bps delivered:27691 busy:5164ms sndbuf_limited:2508ms(48.6%) unacked:90 retrans:0/343 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.099                     
1663208390.355857 tcp   ESTAB 0      207060 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,076ms,0) uid:20001 ino:871593 sk:1c19 1663208390.355881 	 ts sack olia wscale:7,7 rto:236 rtt:32.854/0.148 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:145 ssthresh:133 bytes_sent:31170592 bytes_retrans:396984 bytes_acked:30569405 segs_out:21837 segs_in:8707 data_segs_out:21835 send 50419431bps lastrcv:5136 pacing_rate 60503312bps delivery_rate 49591160bps delivered:21415 busy:5108ms sndbuf_limited:4632ms(90.7%) unacked:143 retrans:0/278 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.115                   
1663208390.355909 tcp   ESTAB 0      187068 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,068ms,0) uid:20001 ino:871592 sk:1c1c 1663208390.355927 	 ts sack olia wscale:7,7 rto:236 rtt:32.87/0.069 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:131 ssthresh:125 bytes_sent:28904412 bytes_retrans:361284 bytes_acked:28360345 segs_out:20247 segs_in:8257 data_segs_out:20245 send 45529176bps lastsnd:8 lastrcv:5172 lastack:8 pacing_rate 54634800bps delivery_rate 44523088bps delivered:19865 busy:5136ms sndbuf_limited:4264ms(83.0%) unacked:128 retrans:0/253 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.23 
1663208390.355938 tcp   ESTAB 0      121380          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,060ms,0) uid:20001 ino:871593 sk:1c1d 1663208390.355949 	 ts sack olia wscale:7,7 rto:232 rtt:30.266/0.089 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:85 ssthresh:80 bytes_sent:19136457 bytes_retrans:239904 bytes_acked:18778030 segs_out:13414 segs_in:5427 data_segs_out:13411 send 32083526bps lastsnd:12 lastrcv:5200 lastack:12 pacing_rate 38499752bps delivery_rate 31370072bps delivered:13161 busy:5168ms sndbuf_limited:5000ms(96.7%) unacked:83 retrans:0/168 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.087
1663208390.355960 mptcp ESTAB 0      132804          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,068ms,0) uid:20001 ino:871592 sk:1c16 1663208390.355971 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:5d                                                                                                                                                                                                                                                                                                                                                                                                               
1663208390.356041 mptcp ESTAB 0      207060 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,076ms,0) uid:20001 ino:871593 sk:1c19 1663208390.356056 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:8f                                                                                                                                                                                                                                                                                                                                                                                                               
1663208390.356080 mptcp ESTAB 0      187068 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,064ms,0) uid:20001 ino:871592 sk:1c1c 1663208390.356101 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:80                                                                                                                                                                                                                                                                                                                                                                                                               
1663208390.356115 mptcp ESTAB 0      121380          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,072ms,0) uid:20001 ino:871593 sk:1c1d 1663208390.356129 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:53                                                                                                                                                                                                                                                                                                                                                                                                               
1663208390.506144 tcp   ESTAB 0      134232          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c16 1663208390.506217 	 ts sack olia wscale:7,7 rto:232 rtt:30.301/0.15 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:94 ssthresh:92 bytes_sent:40814869 bytes_retrans:489804 bytes_acked:40190834 segs_out:28591 segs_in:10863 data_segs_out:28588 send 35439622bps lastrcv:5380 pacing_rate 42526312bps delivery_rate 35542840bps delivered:28152 busy:5316ms sndbuf_limited:2568ms(48.3%) unacked:94 retrans:0/343 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.099                                    
1663208390.506277 tcp   ESTAB 0      208488 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,068ms,0) uid:20001 ino:871593 sk:1c19 1663208390.506287 	 ts sack olia wscale:7,7 rto:236 rtt:32.742/0.068 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:146 ssthresh:133 bytes_sent:32091652 bytes_retrans:396984 bytes_acked:31490465 segs_out:22482 segs_in:8983 data_segs_out:22480 send 50940810bps lastsnd:8 lastrcv:5284 lastack:8 pacing_rate 61127800bps delivery_rate 49394728bps delivered:22060 busy:5256ms sndbuf_limited:4780ms(90.9%) unacked:143 retrans:0/278 rcv_space:14280 rcv_ssthresh:64108 notsent:4284 minrtt:30.115
1663208390.506298 tcp   ESTAB 0      187068 192.168.20.2%enp6s0f1:39285 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,076ms,0) uid:20001 ino:871592 sk:1c1c 1663208390.506308 	 ts sack olia wscale:7,7 rto:236 rtt:32.92/0.041 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:131 ssthresh:125 bytes_sent:29775492 bytes_retrans:361284 bytes_acked:29229997 segs_out:20857 segs_in:8519 data_segs_out:20855 send 45460024bps lastrcv:5324 pacing_rate 54551608bps delivery_rate 44416256bps delivered:20474 busy:5288ms sndbuf_limited:4416ms(83.5%) unacked:129 retrans:0/253 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.23                      
1663208390.506317 tcp   ESTAB 0      121380          192.168.10.2:33644 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,060ms,0) uid:20001 ino:871593 sk:1c1d 1663208390.506327 	 ts sack olia wscale:7,7 rto:232 rtt:30.261/0.097 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:85 ssthresh:80 bytes_sent:19736217 bytes_retrans:239904 bytes_acked:19377790 segs_out:13834 segs_in:5615 data_segs_out:13831 send 32088827bps lastsnd:12 lastrcv:5352 lastack:12 pacing_rate 38505632bps delivery_rate 30798520bps delivered:13581 busy:5320ms sndbuf_limited:5152ms(96.8%) unacked:83 retrans:0/168 rcv_space:14280 rcv_ssthresh:64108 notsent:2856 minrtt:30.086 
1663208390.506337 mptcp ESTAB 0      134232          192.168.10.2:33642 192.168.3.1:5101 users:(("iperf3",pid=26899,fd=4)) timer:(on,072ms,0) uid:20001 ino:871592 sk:1c16 1663208390.506346 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:5e                                                                                                                                                                                                                                                                                                                                                                                                                
1663208390.506397 mptcp ESTAB 0      208488 192.168.20.2%enp6s0f1:53919 192.168.4.1:5101 users:(("iperf3",pid=26899,fd=6)) timer:(on,076ms,0) uid:20001 ino:871593 sk:1c19 1663208390.506407 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:8f                                                                                                                                                                                                                                                                                                                                                                                                                
